source_file,run_label,scenario,condition,seed,num_agents,num_rounds,round_number,si_population,sfi_population,si_share,sfi_share,si_total_contribution,sfi_total_contribution,si_avg_contribution,sfi_avg_contribution,shock_occurred,shock_severity,gross_damage_total,net_damage_total,ldf_pool_start,ldf_contributions_total,ldf_payouts_total,ldf_pool_end
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,8,1,6,0.14285714285714285,0.8571428571428571,20.0,57.0,20.0,9.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,9,3,4,0.42857142857142855,0.5714285714285714,43.0,32.0,14.333333333333334,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,10,2,5,0.2857142857142857,0.7142857142857143,25.0,58.0,12.5,11.6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,11,3,4,0.42857142857142855,0.5714285714285714,50.0,40.0,16.666666666666668,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,12,3,4,0.42857142857142855,0.5714285714285714,45.0,40.0,15.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,13,2,5,0.2857142857142857,0.7142857142857143,35.0,61.0,17.5,12.2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,14,3,4,0.42857142857142855,0.5714285714285714,45.0,42.0,15.0,10.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,15,2,5,0.2857142857142857,0.7142857142857143,20.0,60.0,10.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,16,3,4,0.42857142857142855,0.5714285714285714,58.0,37.0,19.333333333333332,9.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,17,3,4,0.42857142857142855,0.5714285714285714,38.0,42.0,12.666666666666666,10.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,18,3,4,0.42857142857142855,0.5714285714285714,58.0,37.0,19.333333333333332,9.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,19,2,5,0.2857142857142857,0.7142857142857143,30.0,57.0,15.0,11.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,20,2,5,0.2857142857142857,0.7142857142857143,35.0,52.0,17.5,10.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,21,3,4,0.42857142857142855,0.5714285714285714,40.0,37.0,13.333333333333334,9.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,22,2,5,0.2857142857142857,0.7142857142857143,30.0,55.0,15.0,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,23,3,4,0.42857142857142855,0.5714285714285714,45.0,37.0,15.0,9.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,24,2,5,0.2857142857142857,0.7142857142857143,35.0,52.0,17.5,10.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,25,2,5,0.2857142857142857,0.7142857142857143,28.0,47.0,14.0,9.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,26,3,4,0.42857142857142855,0.5714285714285714,50.0,27.0,16.666666666666668,6.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,27,4,3,0.5714285714285714,0.42857142857142855,65.0,17.0,16.25,5.666666666666667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,28,4,3,0.5714285714285714,0.42857142857142855,44.0,26.0,11.0,8.666666666666666,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,29,4,3,0.5714285714285714,0.42857142857142855,68.0,17.0,17.0,5.666666666666667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,30,4,3,0.5714285714285714,0.42857142857142855,58.0,17.0,14.5,5.666666666666667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,1,3,4,0.42857142857142855,0.5714285714285714,30.0,45.0,10.0,11.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,2,3,4,0.42857142857142855,0.5714285714285714,45.0,40.0,15.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,3,3,4,0.42857142857142855,0.5714285714285714,30.0,35.0,10.0,8.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,4,4,3,0.5714285714285714,0.42857142857142855,40.0,30.0,10.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,5,4,3,0.5714285714285714,0.42857142857142855,45.0,30.0,11.25,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,6,4,3,0.5714285714285714,0.42857142857142855,50.0,40.0,12.5,13.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,7,4,3,0.5714285714285714,0.42857142857142855,45.0,45.0,11.25,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,8,4,3,0.5714285714285714,0.42857142857142855,45.0,48.0,11.25,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,9,4,3,0.5714285714285714,0.42857142857142855,45.0,45.0,11.25,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,10,3,4,0.42857142857142855,0.5714285714285714,45.0,55.0,15.0,13.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,11,4,3,0.5714285714285714,0.42857142857142855,45.0,45.0,11.25,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,12,4,3,0.5714285714285714,0.42857142857142855,42.0,45.0,10.5,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,13,5,2,0.7142857142857143,0.2857142857142857,53.0,35.0,10.6,17.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,14,3,4,0.42857142857142855,0.5714285714285714,32.0,50.0,10.666666666666666,12.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,15,3,4,0.42857142857142855,0.5714285714285714,37.0,62.0,12.333333333333334,15.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,16,3,4,0.42857142857142855,0.5714285714285714,44.0,63.0,14.666666666666666,15.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,17,3,4,0.42857142857142855,0.5714285714285714,22.0,74.0,7.333333333333333,18.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,18,4,3,0.5714285714285714,0.42857142857142855,63.0,33.0,15.75,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,19,4,3,0.5714285714285714,0.42857142857142855,60.0,48.0,15.0,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,20,5,2,0.7142857142857143,0.2857142857142857,86.0,40.0,17.2,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,21,4,3,0.5714285714285714,0.42857142857142855,63.0,48.0,15.75,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,22,4,3,0.5714285714285714,0.42857142857142855,48.0,53.0,12.0,17.666666666666668,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,23,4,3,0.5714285714285714,0.42857142857142855,60.0,53.0,15.0,17.666666666666668,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,24,3,4,0.42857142857142855,0.5714285714285714,51.0,59.0,17.0,14.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,25,2,5,0.2857142857142857,0.7142857142857143,37.0,71.0,18.5,14.2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,26,3,4,0.42857142857142855,0.5714285714285714,32.0,56.0,10.666666666666666,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,27,3,4,0.42857142857142855,0.5714285714285714,45.0,63.0,15.0,15.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,28,4,3,0.5714285714285714,0.42857142857142855,55.0,58.0,13.75,19.333333333333332,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,29,3,4,0.42857142857142855,0.5714285714285714,45.0,56.0,15.0,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random2_Greedy0_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_130626,abstract,Full_Mixed_LLM5_Random2_Greedy0,1,7,30,30,3,4,0.42857142857142855,0.5714285714285714,30.0,69.0,10.0,17.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_041707.json,simulation_llama3.1_8b_Full_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_041707,abstract,Full,1,7,20,1,3,4,0.42857142857142855,0.5714285714285714,30.0,45.0,10.0,11.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_041707.json,simulation_llama3.1_8b_Full_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_041707,abstract,Full,1,7,20,2,4,3,0.5714285714285714,0.42857142857142855,50.0,55.0,12.5,18.333333333333332,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_041707.json,simulation_llama3.1_8b_Full_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_041707,abstract,Full,1,7,20,3,3,4,0.42857142857142855,0.5714285714285714,45.0,60.0,15.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
